User_ID,Female,Age,Location,Verification,Heterosexual,Homosexual,bicurious,bisexual,Dominant,Submisive,Switch,Men,Men_and_Women,Nobody,Nobody_but_maybe,Women,Points_Rank,Last_login,Member_since_year,Member_since_month,Member_since_day,Number_of_Comments_in_public_forum,Time_spent_chating_H:M,Number_of_advertisments_posted,Number_of_offline_meetings_attended,Number of Friends,Profile_pictures,Friends_ID_list,Risk
18463,False,38.9,L,False,1,0,0,0,0,1,0,0,0,1,0,0,15,1428,2013,6,1,0,0,0,0,1,0,nan,
18464,False,34.3,D,False,1,0,0,0,1,0,0,0,0,0,0,1,0,745,2013,6,1,0,19,0,0,1,0,nan,
18466,False,39.3,K,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1428,2013,6,1,0,0,0,0,1,0,nan,
18468,False,42.2,G,False,0,0,0,1,0,1,0,0,0,1,0,0,0,1427,2013,6,2,0,0,0,0,1,0,nan,
18469,False,40.3,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1427,2013,6,2,0,0,0,0,1,0,nan,
1847,False,28.2,L,False,1,0,0,0,1,0,0,0,0,1,0,0,30,3,2010,11,10,0,14,0,0,1,3,nan,
18470,False,58.2,A,False,1,0,0,0,0,0,1,0,0,1,0,0,15,331,2013,6,2,0,0,1,0,1,0,nan,
18471,False,43.0,H,False,1,0,0,0,1,0,0,0,0,0,0,1,0,1427,2013,6,2,0,0,0,0,1,0,nan,
18472,False,37.4,O,False,1,0,0,0,0,1,0,0,0,0,1,0,0,12,2013,6,2,0,0,0,0,1,0,nan,
18473,False,37.1,S,False,1,0,0,0,1,0,0,0,0,0,0,1,0,1427,2013,6,2,0,1,0,0,1,0,nan,
18475,False,34.4,A,False,1,0,0,0,0,1,0,0,0,0,0,1,0,1026,2013,6,2,0,0,0,0,1,0,nan,
18479,True,38.7,G,False,0,0,0,1,0,0,1,0,0,1,0,0,0,1427,2013,6,2,0,0,0,0,1,0,nan,
1848,False,41.0,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,2210,2010,11,10,0,0,0,0,1,0,nan,
18481,False,34.2,E,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1414,2013,6,2,0,15,0,0,1,0,nan,
18483,False,37.5,M,False,1,0,0,0,0,1,0,0,0,1,0,0,0,168,2013,6,2,0,0,0,0,1,0,nan,
18484,False,23.5,H,False,1,0,0,0,0,0,1,0,0,1,0,0,15,1145,2013,6,2,0,0,0,0,1,0,nan,
18485,False,36.5,L,False,1,0,0,0,1,0,0,0,0,0,0,1,0,1424,2013,6,2,0,0,0,0,1,0,nan,
1849,False,53.4,J,False,1,0,0,0,1,0,0,0,0,1,0,0,0,2362,2010,11,10,0,0,0,0,1,0,nan,
18491,False,48.8,M,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1419,2013,6,2,0,0,0,0,1,0,nan,
18492,False,31.9,A,False,1,0,0,0,0,0,1,0,0,0,0,1,0,1292,2013,6,2,1,0,0,0,1,0,nan,
18494,False,35.3,M,False,1,0,0,0,0,0,1,0,0,0,0,1,50,9,2013,6,2,0,0,0,0,1,0,27217,
18495,False,36.6,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1427,2013,6,2,0,0,0,0,1,0,nan,
18498,True,34.2,B,False,1,0,0,0,0,1,0,0,0,1,0,0,0,295,2013,6,2,0,0,0,0,1,0,nan,
1850,False,41.2,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,2362,2010,11,10,0,0,0,0,1,0,nan,
18500,False,38.1,B,False,1,0,0,0,1,0,0,0,0,1,0,0,18,1304,2013,6,2,4,3,0,0,1,0,nan,
18501,False,28.0,A,False,1,0,0,0,0,0,1,0,0,1,0,0,-20,1259,2013,6,2,0,0,0,0,1,0,nan,
18502,False,27.1,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1427,2013,6,2,0,0,0,0,1,0,nan,
18503,False,26.9,K,False,1,0,0,0,0,1,0,0,0,0,0,1,16,3,2013,6,2,6,513,0,0,4,0,"24632,13408,30348,27163",
18504,False,22.0,S,False,1,0,0,0,0,0,1,0,0,1,0,0,31,1,2013,6,2,3,760,0,0,11,0,"39502,35121,31776,42304,38120,28235,13686,38950,11694,43160,18322",
18505,False,45.2,L,False,1,0,0,0,0,0,1,0,0,0,0,1,15,12,2013,6,2,0,0,1,0,1,0,nan,
18506,False,33.3,A,False,1,0,0,0,0,1,0,0,0,0,0,1,15,1412,2013,6,2,0,58,0,0,1,0,nan,
18507,False,37.6,L,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1386,2013,6,2,0,0,0,0,1,0,nan,
18509,False,42.3,L,False,0,0,0,1,0,0,1,0,0,1,0,0,0,1138,2013,6,2,0,0,0,0,1,0,nan,
1851,True,34.2,G,False,0,0,0,1,0,1,0,0,0,1,0,0,0,2361,2010,11,11,0,0,0,0,1,0,nan,
18511,False,23.4,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1426,2013,6,3,0,0,0,0,1,0,nan,
18512,False,24.5,J,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1426,2013,6,3,0,0,0,0,1,0,nan,
18513,False,30.4,O,False,0,0,0,1,0,1,0,0,0,1,0,0,0,1420,2013,6,3,0,0,0,0,1,0,nan,
18514,True,29.9,F,False,1,0,0,0,0,1,0,1,0,0,0,0,15,1129,2013,6,3,0,19,0,0,1,0,nan,
18516,False,29.7,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1426,2013,6,3,0,0,0,0,1,0,nan,
1852,False,55.2,S,False,1,0,0,0,0,0,1,0,0,1,0,0,0,2350,2010,11,11,0,0,0,0,1,0,nan,
18520,False,45.9,L,False,1,0,0,0,1,0,0,0,0,0,0,1,15,911,2013,6,3,0,10,1,0,1,0,nan,
18521,False,44.6,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1425,2013,6,3,0,0,0,0,1,0,nan,
18522,False,41.1,O,False,1,0,0,0,0,1,0,0,0,1,0,0,0,11,2013,6,3,0,0,0,0,1,0,nan,
18524,False,33.4,H,False,1,0,0,0,1,0,0,0,0,1,0,0,15,189,2013,6,3,0,0,0,0,1,0,nan,
18527,True,40.4,A,True,0,0,0,1,0,1,0,0,0,1,0,0,128,165,2013,6,3,50,0,0,0,1,1,14534,
18528,False,27.2,N,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1426,2013,6,3,0,0,0,0,1,0,nan,
18529,False,38.6,G,False,1,0,0,0,1,0,0,0,0,1,0,0,5,1424,2013,6,3,0,0,0,0,1,1,nan,
1853,False,42.3,H,False,1,0,0,0,1,0,0,0,0,0,0,1,0,11,2010,11,11,0,0,0,0,1,0,nan,
18531,True,22.0,G,False,1,0,0,0,0,1,0,0,0,0,1,0,0,990,2013,6,3,0,0,0,0,1,0,nan,
18532,False,38.5,A,False,1,0,0,0,1,0,0,0,0,0,0,1,65,1,2013,6,3,42,5,1,0,1,0,16990,
18533,True,28.6,B,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1425,2013,6,3,0,13,0,0,1,0,nan,
18534,True,26.8,B,False,1,0,0,0,0,0,1,0,0,1,0,0,15,1414,2013,6,3,0,0,0,0,1,0,nan,
18535,False,37.9,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1339,2013,6,3,0,0,0,0,1,0,nan,
18536,False,41.4,G,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1426,2013,6,3,0,0,0,0,1,0,nan,
18537,True,27.9,A,False,0,0,0,1,1,0,0,0,0,1,0,0,0,202,2013,6,3,0,0,3,0,5,0,"13767,16585,11708,6722,24004",
18538,False,38.7,A,False,1,0,0,0,0,0,1,0,0,0,0,1,15,1419,2013,6,3,0,0,0,0,1,0,nan,
1854,False,38.3,S,False,0,0,0,1,0,1,0,0,0,1,0,0,0,2356,2010,11,11,0,0,0,0,1,0,nan,
18541,False,28.3,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1425,2013,6,4,0,0,0,0,1,0,nan,
18542,False,25.0,A,False,1,0,0,0,0,1,0,0,0,0,0,1,0,945,2013,6,4,0,0,0,0,1,0,nan,
18543,False,36.6,A,False,1,0,0,0,1,0,0,0,0,0,1,0,15,15,2013,6,4,0,58,1,0,1,0,nan,
18544,False,37.1,C,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1425,2013,6,4,0,0,0,0,1,0,nan,
18548,False,41.0,M,False,0,0,0,1,0,1,0,0,0,1,0,0,0,1425,2013,6,4,0,0,0,0,1,0,nan,
18549,False,61.9,F,False,0,0,0,1,0,0,1,0,0,1,0,0,0,1425,2013,6,4,0,0,0,0,1,0,nan,
1855,False,33.3,B,False,1,0,0,0,0,1,0,0,0,1,0,0,15,2361,2010,11,11,0,0,0,0,1,0,nan,
18550,True,25.0,E,False,1,0,0,0,0,1,0,0,0,0,1,0,95,271,2013,6,4,112,150,0,0,6,0,"14585,19063,20811,15799,14306,10763",
18553,False,28.0,G,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1425,2013,6,4,0,0,0,0,1,0,nan,
18555,False,37.7,C,False,1,0,0,0,1,0,0,0,0,0,0,1,0,1404,2013,6,4,0,0,0,0,1,0,nan,
18556,True,34.3,S,True,0,0,1,0,0,1,0,1,0,0,0,0,199,1,2013,6,4,39,271,0,0,1,4,18746,
18557,False,40.3,E,True,1,0,0,0,1,0,0,0,0,1,0,0,76,408,2013,6,4,28,51,0,0,9,0,"24624,19573,13926,16604,40106,19070,9670,23449,3585",
18558,False,39.3,F,False,1,0,0,0,0,0,1,0,0,0,0,1,5,351,2013,6,4,0,11,2,0,1,1,nan,
18559,False,45.2,C,False,1,0,0,0,0,0,1,0,0,0,1,0,0,166,2013,6,4,0,0,0,0,1,0,16906,
1856,False,47.6,A,False,1,0,0,0,1,0,0,0,0,1,0,0,15,926,2010,11,12,0,0,0,0,1,0,nan,
18560,False,39.4,A,False,0,0,1,0,0,0,1,0,1,0,0,0,0,1425,2013,6,4,0,0,0,0,1,0,nan,
18561,True,34.6,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1425,2013,6,4,0,0,0,0,1,0,nan,
18562,False,37.3,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1425,2013,6,4,0,0,0,0,1,0,nan,
18567,False,37.2,H,False,1,0,0,0,1,0,0,0,0,0,0,1,10,1146,2013,6,4,0,0,1,0,1,2,nan,
18572,True,54.4,B,False,0,0,1,0,0,1,0,0,0,1,0,0,0,1091,2013,6,5,0,0,2,0,1,0,nan,
18573,True,26.8,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1424,2013,6,5,0,0,0,0,1,0,nan,
18576,False,46.9,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,256,2013,6,5,0,0,0,0,1,0,nan,
18578,False,40.4,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1359,2013,6,5,0,0,0,0,1,0,nan,
1858,False,25.3,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,2360,2010,11,12,0,0,0,0,1,0,nan,
18580,False,40.3,N,False,0,0,0,1,0,1,0,0,1,0,0,0,-165,50,2013,6,5,0,25,0,0,1,4,8544,
18582,True,23.8,H,False,0,0,0,1,0,0,1,0,0,1,0,0,0,920,2013,6,5,0,0,0,0,1,0,nan,
18583,True,23.8,H,False,0,0,0,1,0,0,1,0,0,1,0,0,30,397,2013,6,5,0,7,0,0,1,3,nan,
18584,False,22.0,L,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1356,2013,6,5,0,0,0,0,1,0,nan,
18585,False,22.1,O,False,1,0,0,0,0,1,0,0,0,1,0,0,15,1359,2013,6,5,0,0,1,0,1,0,nan,
18586,True,22.2,B,False,0,0,0,1,0,1,0,0,0,1,0,0,0,1258,2013,6,5,0,0,0,0,1,0,nan,
18587,False,36.7,B,False,1,0,0,0,1,0,0,0,0,0,0,1,0,1420,2013,6,5,0,0,0,0,1,0,nan,
18590,True,33.5,J,False,1,0,0,0,1,0,0,0,0,1,0,0,0,824,2013,6,5,0,0,0,0,1,0,11708,
18592,False,30.8,G,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1417,2013,6,5,0,0,0,0,1,0,nan,
18593,False,40.7,B,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1424,2013,6,5,0,0,0,0,1,0,nan,
18595,False,36.8,B,False,1,0,0,0,1,0,0,0,0,1,0,0,36,294,2013,6,5,27,2629,0,0,2,0,"17986,40524",
18596,False,22.7,A,False,1,0,0,0,0,1,0,0,0,1,0,0,15,14,2013,6,6,0,0,0,0,1,0,nan,
18597,False,28.9,B,False,1,0,0,0,0,0,1,0,0,0,0,1,9,731,2013,6,6,9,0,0,0,1,0,nan,
18598,False,37.2,J,False,1,0,0,0,1,0,0,0,0,1,0,0,5,240,2013,6,6,1,0,0,0,1,1,nan,
18599,True,42.3,G,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1423,2013,6,6,0,0,0,0,1,0,nan,
18603,False,26.2,L,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1423,2013,6,6,0,0,0,0,1,0,nan,
18604,False,34.3,A,False,0,0,0,1,0,1,0,0,0,0,0,1,15,50,2013,6,6,0,0,1,0,1,0,nan,
18606,False,31.2,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,574,2013,6,6,0,0,0,0,1,0,nan,
18607,False,27.1,M,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1423,2013,6,6,0,0,0,0,1,0,nan,
18609,True,24.6,H,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1423,2013,6,6,0,0,0,0,1,0,nan,
1861,False,28.0,S,False,1,0,0,0,0,1,0,0,0,1,0,0,15,2359,2010,11,13,0,0,0,0,1,0,nan,
18611,False,47.5,B,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1387,2013,6,6,0,0,0,0,1,0,nan,
18612,False,40.4,N,False,1,0,0,0,0,0,1,0,0,0,0,1,0,1389,2013,6,6,0,0,1,0,1,0,nan,
18615,False,50.8,A,False,1,0,0,0,1,0,0,0,0,1,0,0,15,1423,2013,6,6,0,1,0,0,1,0,nan,
18617,False,50.3,B,False,0,0,0,1,0,0,1,1,0,0,0,0,0,1415,2013,6,6,0,0,0,0,1,0,nan,
1862,True,32.4,B,False,0,0,0,1,0,1,0,0,0,1,0,0,0,257,2010,11,13,0,0,0,0,2,9,"5613,13068",
18622,False,27.1,A,False,1,0,0,0,0,0,1,0,0,1,0,0,30,420,2013,6,6,0,39,0,0,1,0,37715,
18623,False,22.9,M,False,1,0,0,0,0,0,1,0,0,0,0,1,30,14,2013,6,7,0,0,0,0,1,0,nan,
18624,False,23.4,B,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1422,2013,6,7,0,0,0,0,1,0,nan,
18625,False,24.4,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1422,2013,6,7,0,0,0,0,1,0,nan,
1863,False,38.6,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,2125,2010,11,13,0,0,0,0,1,0,nan,
18633,False,46.4,L,False,1,0,0,0,1,0,0,0,0,0,0,1,1,419,2013,6,7,1,0,0,0,1,0,nan,
18635,False,46.4,L,False,0,0,1,0,0,1,0,0,0,1,0,0,16,413,2013,6,7,1,0,1,0,1,0,nan,
18636,True,42.5,B,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1418,2013,6,7,0,0,0,0,1,0,nan,
18637,True,29.6,K,False,0,0,0,1,1,0,0,0,0,1,0,0,0,1341,2013,6,7,0,5,2,0,1,0,nan,
18638,False,48.2,B,False,1,0,0,0,0,1,0,0,0,0,1,0,0,10,2013,6,7,0,67,0,0,1,0,nan,
18639,False,49.7,L,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1398,2013,6,7,0,47,0,0,1,0,nan,
1864,False,41.3,A,False,0,0,0,1,1,0,0,0,0,1,0,0,0,1228,2010,11,14,0,5,0,0,1,0,nan,
18642,False,25.9,A,False,0,0,0,1,0,1,0,0,0,1,0,0,15,6,2013,6,7,0,0,0,0,1,0,nan,
18645,False,33.8,A,False,1,0,0,0,0,0,1,0,0,0,1,0,0,36,2013,6,7,0,0,0,0,1,0,nan,
18646,False,39.3,M,False,1,0,0,0,1,0,0,0,0,0,0,1,0,1296,2013,6,7,0,6,0,0,1,0,nan,
18647,False,28.0,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1369,2013,6,7,0,0,1,0,1,0,nan,
18648,True,28.7,A,False,1,0,0,0,0,1,0,0,0,0,1,0,0,296,2013,6,7,0,0,0,0,1,0,nan,
18649,False,29.0,A,False,1,0,0,0,0,1,0,0,0,0,0,1,0,1006,2013,6,7,0,0,1,0,1,0,nan,
1865,False,41.8,F,False,0,1,0,0,0,0,1,0,0,1,0,0,0,2358,2010,11,14,0,0,0,0,1,0,nan,
18651,False,42.8,L,False,1,0,0,0,1,0,0,0,0,0,0,1,15,24,2013,6,7,1,1,1,0,1,0,nan,
18652,False,29.9,A,False,1,0,0,0,0,1,0,0,0,0,1,0,0,1258,2013,6,7,0,96,0,0,1,0,nan,
18654,False,52.0,A,False,0,0,0,1,0,1,0,0,0,1,0,0,0,308,2013,6,7,0,0,0,0,1,0,nan,
18655,False,29.2,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1422,2013,6,7,0,0,0,0,1,0,nan,
18657,False,59.4,L,False,1,0,0,0,1,0,0,0,0,1,0,0,20,289,2013,6,7,0,0,1,0,1,1,nan,
18659,False,34.3,J,False,0,0,0,1,0,0,1,0,0,1,0,0,0,1421,2013,6,8,0,0,0,0,1,0,nan,
1866,False,41.4,A,False,0,0,0,1,0,1,0,0,0,1,0,0,15,13,2010,11,14,0,0,0,1,1,0,nan,
18660,False,27.0,C,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1421,2013,6,8,0,0,0,0,1,0,nan,
18662,False,49.0,D,False,0,0,1,0,1,0,0,0,0,1,0,0,0,1421,2013,6,8,0,0,0,0,1,0,nan,
18663,False,27.8,E,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1268,2013,6,8,0,0,0,0,1,0,nan,
18665,False,47.3,A,False,1,0,0,0,1,0,0,0,0,0,0,1,0,1416,2013,6,8,0,0,0,0,1,2,nan,
18666,False,30.3,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1421,2013,6,8,0,0,0,0,1,0,nan,
18667,False,23.1,A,False,1,0,0,0,0,0,1,0,0,0,1,0,15,735,2013,6,8,0,124,0,0,1,0,nan,
18668,False,30.2,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,887,2013,6,8,0,0,0,0,1,0,nan,
18669,False,34.0,M,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1421,2013,6,8,0,0,0,0,1,0,nan,
1867,False,39.8,M,False,1,0,0,0,1,0,0,0,0,1,0,0,1,900,2010,11,14,1,0,0,0,1,0,nan,
18673,False,36.0,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1421,2013,6,8,0,0,0,0,1,0,nan,
18674,False,43.4,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1414,2013,6,8,0,0,0,0,1,0,nan,
18677,False,38.4,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1421,2013,6,8,0,0,0,0,1,0,nan,
18679,False,41.4,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1421,2013,6,8,0,0,0,0,1,0,nan,
1868,False,29.6,S,False,0,0,1,0,0,1,0,0,0,1,0,0,15,495,2010,11,14,0,0,0,0,1,0,nan,
18680,False,34.0,B,False,0,0,0,1,0,0,1,0,0,1,0,0,0,1330,2013,6,8,0,0,0,0,1,0,nan,
18681,False,51.4,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1339,2013,6,8,0,0,0,0,1,0,nan,
18682,False,33.6,H,False,0,0,1,0,0,0,1,0,0,1,0,0,0,1384,2013,6,8,0,0,0,0,1,0,nan,
18684,False,40.3,B,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1421,2013,6,8,0,0,0,0,1,0,nan,
18685,False,43.7,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1088,2013,6,8,0,0,0,0,1,0,nan,
18687,True,37.1,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1418,2013,6,8,0,0,0,0,1,0,nan,
18689,False,55.9,A,False,1,0,0,0,1,0,0,0,0,1,0,0,1,1419,2013,6,8,1,0,0,0,1,0,nan,
1869,True,37.5,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,2358,2010,11,14,0,0,0,0,1,0,nan,
18690,True,31.3,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,627,2013,6,8,0,0,0,0,1,0,nan,
18695,False,38.3,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1421,2013,6,8,0,0,0,0,1,0,nan,
18696,False,37.6,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1421,2013,6,8,0,0,0,0,1,0,nan,
18698,False,28.7,A,False,0,0,1,0,0,0,1,0,0,1,0,0,0,1421,2013,6,8,0,0,0,0,1,0,nan,
18699,False,33.1,E,False,1,0,0,0,0,1,0,0,0,1,0,0,0,684,2013,6,8,0,31,0,0,1,0,nan,
1870,False,53.3,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,2355,2010,11,15,0,0,0,0,1,0,nan,
18701,False,40.9,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1420,2013,6,9,0,0,0,0,1,0,nan,
18703,False,40.4,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1420,2013,6,9,0,0,0,0,1,0,nan,
18704,False,68.0,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1215,2013,6,9,0,2,0,0,1,0,nan,
18706,False,36.4,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,206,2013,6,9,0,0,0,0,1,0,nan,
18709,False,60.2,G,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1410,2013,6,9,0,0,0,0,1,0,nan,
1871,False,56.2,L,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1772,2010,11,15,0,0,0,0,1,0,nan,
18710,False,48.3,K,False,0,1,0,0,1,0,0,0,0,1,0,0,0,735,2013,6,9,0,2,0,0,1,0,nan,
18711,True,24.7,N,False,0,0,0,1,0,1,0,0,0,1,0,0,0,1386,2013,6,9,0,0,0,0,1,0,nan,
18712,False,32.2,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1409,2013,6,9,0,0,0,0,1,0,nan,
18713,True,42.7,B,False,1,0,0,0,0,1,0,1,0,0,0,0,15,1077,2013,6,9,0,4,0,0,2,0,"23134,9566",
18715,False,39.5,L,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1420,2013,6,9,0,0,0,0,1,0,nan,
18716,False,34.6,A,False,0,1,0,0,0,1,0,0,0,1,0,0,0,1275,2013,6,9,0,0,0,0,1,0,nan,
18719,False,41.3,B,False,1,0,0,0,0,1,0,0,0,0,0,1,16,9,2013,6,9,1,6,2,0,1,0,nan,
1872,True,33.7,A,False,0,0,0,1,0,1,0,0,0,1,0,0,35,34,2010,11,15,0,0,0,0,1,1,nan,
18720,False,41.8,J,False,0,1,0,0,0,1,0,1,0,0,0,0,15,779,2013,6,9,0,0,1,0,1,0,nan,
18722,True,44.1,J,False,1,0,0,0,0,1,0,0,0,0,1,0,0,10,2013,6,9,0,0,0,0,1,0,nan,
18724,False,38.2,A,False,1,0,0,0,0,1,0,0,0,0,0,1,50,81,2013,6,9,0,4,1,0,1,0,nan,
18725,True,27.0,A,False,1,0,0,0,0,1,0,0,0,0,1,0,0,281,2013,6,9,0,0,0,0,1,0,nan,
18726,True,38.4,H,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1420,2013,6,9,0,0,0,0,1,0,nan,
18727,False,47.3,G,False,1,0,0,0,1,0,0,0,0,0,0,1,0,1244,2013,6,9,0,0,0,0,1,0,nan,
18728,False,25.9,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1419,2013,6,9,0,0,0,0,1,0,nan,
18729,False,38.5,L,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1419,2013,6,9,0,0,0,0,1,0,nan,
18733,False,31.6,H,False,0,0,0,1,0,1,0,0,1,0,0,0,0,19,2013,6,9,0,0,0,0,1,0,nan,
18735,False,38.4,A,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1420,2013,6,9,0,0,0,0,1,0,nan,
18737,False,39.8,G,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1420,2013,6,9,0,0,0,0,1,0,nan,
1874,False,37.9,A,False,1,0,0,0,0,0,1,0,0,1,0,0,0,2325,2010,11,15,0,0,0,0,1,0,nan,
18742,False,37.2,A,False,0,0,1,0,0,1,0,0,0,1,0,0,0,1413,2013,6,10,0,0,0,0,1,0,nan,
18743,False,47.2,J,False,1,0,0,0,0,0,1,0,0,1,0,0,0,821,2013,6,10,0,0,0,0,1,0,nan,
18746,False,39.4,S,False,1,0,0,0,0,0,1,0,0,1,0,0,3,114,2013,6,10,4,0,0,0,1,0,18556,
18747,False,33.5,H,False,1,0,0,0,0,0,1,0,0,1,0,0,0,704,2013,6,10,0,0,0,0,1,0,nan,
18748,True,27.9,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1387,2013,6,10,0,0,0,0,1,0,nan,
1875,False,40.0,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1470,2010,11,15,0,0,0,0,1,0,nan,
18750,False,38.0,N,False,1,0,0,0,1,0,0,0,0,0,0,1,0,569,2013,6,10,0,0,0,0,1,0,nan,
18751,False,28.5,A,False,1,0,0,0,0,0,1,0,0,0,1,0,15,573,2013,6,10,0,284,0,0,1,0,26971,
18753,True,28.5,G,False,0,0,0,1,0,1,0,0,1,0,0,0,10,64,2013,6,10,0,0,0,0,1,4,nan,
18754,False,39.3,E,False,1,0,0,0,1,0,0,0,0,0,0,1,0,1334,2013,6,10,0,0,0,0,1,0,nan,
18756,False,27.0,K,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1406,2013,6,10,0,0,0,0,1,0,nan,
18757,False,24.3,B,False,1,0,0,0,0,0,1,0,0,1,0,0,0,1188,2013,6,10,0,0,0,0,1,0,nan,
18758,True,39.8,J,False,1,0,0,0,1,0,0,0,1,0,0,0,0,740,2013,6,10,0,0,0,0,1,0,14999,
18760,False,39.3,F,False,0,0,0,1,0,0,1,0,1,0,0,0,0,1415,2013,6,10,0,6,0,0,1,0,nan,
18761,False,54.9,B,False,0,1,0,0,1,0,0,0,0,1,0,0,0,1361,2013,6,10,0,0,0,0,1,0,nan,
18762,True,26.0,A,False,1,0,0,0,0,1,0,0,0,1,0,0,0,907,2013,6,10,0,0,0,0,1,0,nan,
18763,True,46.4,A,False,1,0,0,0,0,1,0,0,0,1,0,0,15,849,2013,6,10,4,0,0,0,1,0,nan,
18764,False,33.4,B,True,1,0,0,0,0,0,1,0,0,0,1,0,145,1,2013,6,10,0,142,0,0,3,1,"18827,31084,25655",
18767,False,27.3,A,False,1,0,0,0,0,0,1,0,0,0,0,1,15,922,2013,6,10,0,6,0,0,1,0,nan,
18768,False,43.4,F,False,1,0,0,0,0,1,0,0,0,0,0,1,81,1,2013,6,10,1,139,2,0,1,3,nan,
18768,False,43.4,F,False,1,0,0,0,0,1,0,0,0,0,0,1,81,1,2013,6,10,1,139,2,0,1,3,nan,
1877,False,48.1,B,False,1,0,0,0,1,0,0,0,0,1,0,0,15,2357,2010,11,15,0,0,0,0,1,0,nan,
18770,False,25.2,O,False,1,0,0,0,0,0,1,0,0,1,0,0,0,98,2013,6,10,0,0,0,0,1,0,nan,
18773,True,23.6,B,False,1,0,0,0,0,1,0,0,0,1,0,0,0,1419,2013,6,10,0,0,0,0,1,0,nan,
